user;age;gender;residence;religion;maritalstatus;profession;politicalorientation;sexualorientation;numfriends;like1;like2;like3;classvalue;auth;community
9975;26-35;female;Boston;Muslim;Married;Service;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.017045;5
9973;36-45;female;Cambridge;Christian;Single;Professional;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.022727;5
9972;26-35;female;Boston;Other religions;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.022727;1
9971;76-85;female;Santa Barbara;Jewish;Married;Production transportation;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.051136;4
9970;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.017045;0
9969;56-65;male;Palo Alto;Buddhist;Single;Production transportation;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.005682;9
9968;46-55;female;Boston;No religious affiliation;Widowed;Sales and office;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.022727;0
9966;26-35;male;Palo Alto;Buddhist;Divorced;Student;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.051136;1
9964;18-25;female;San Jose;Muslim;Married;Professional;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.017045;4
9963;26-35;female;Cambridge;Hindu;Married;Sales and office;Center;Homosexual;LOW;entertainment;tv show;soccer club;YES;0.017045;2
9962;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.062500;2
9961;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.028409;9
9960;18-25;male;San Jose;Christian;Widowed;Manager;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;4
9957;66-75;female;Santa Barbara;Jewish;Single;Service;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.011364;4
9956;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.011364;9
9953;18-25;female;Palo Alto;Christian;Married;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.022727;1
9952;18-25;female;Santa Barbara;Other religions;Single;Service;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.062500;2
9951;18-25;female;Palo Alto;Other religions;Divorced;Student;Far Left;Asexual;LOW;drink brand;drink brand;entertainment;NO;0.034091;1
9950;76-85;female;Santa Barbara;Buddhist;Divorced;Production transportation;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.011364;3
9949;18-25;female;Winthrop;Hindu;Single;Service;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.017045;5
9948;18-25;female;San Jose;Christian;Single;Student;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.028409;1
9947;66-75;male;Santa Barbara;Other religions;Divorced;Production transportation;Center Left;Bisexual;LOW;tv show;entertainment;entertainment;NO;0.045455;3
9946;26-35;male;Winthrop;Jewish;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.045455;1
9945;18-25;female;San Jose;Christian;Widowed;Service;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.017045;1
9944;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.039773;5
9943;26-35;female;Cambridge;Jewish;Divorced;Sales and office;Center Right;Bisexual;LOW;entertainment;entertainment;music artist;YES;0.051136;5
9942;26-35;female;Winthrop;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.085227;2
9941;18-25;male;Cambridge;Christian;Single;Manager;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.034091;1
9940;26-35;female;Winthrop;Muslim;Divorced;Professional;Right;Homosexual;LOW;music artist;music artist;drink brand;NO;0.005682;5
9939;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.028409;5
9938;46-55;female;Winthrop;Sikh;Married;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.034091;3
9937;76-85;female;Santa Barbara;Hindu;Married;Student;Center;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.028409;3
9936;76-85;male;Winthrop;Christian;Single;Manager;Center Right;Bisexual;LOW;tv show;drink brand;soccer club;NO;0.022727;3
9935;26-35;male;Winthrop;Muslim;Married;Service;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.005682;0
9933;56-65;female;Cambridge;Hindu;Widowed;Production transportation;Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.022727;3
9931;56-65;female;Palo Alto;Other religions;Single;Student;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.028409;1
9929;18-25;female;Cambridge;Christian;Married;Production transportation;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.017045;1
9928;18-25;female;Winthrop;Muslim;Single;Professional;Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.034091;5
9927;36-45;female;Boston;Buddhist;Married;Manager;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.045455;1
9925;26-35;male;Palo Alto;No religious affiliation;Divorced;Professional;Center Right;Homosexual;LOW;tv show;music artist;drink brand;NO;0.017045;0
9924;66-75;female;San Jose;Jewish;Single;Production transportation;Left;Asexual;LOW;drink brand;tv show;drink brand;NO;0.028409;4
9923;46-55;female;Boston;Hindu;Single;Production transportation;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.056818;3
9922;56-65;female;San Jose;Jewish;Single;Production transportation;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.068182;4
9921;18-25;male;Cambridge;Muslim;Single;Student;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.051136;1
9920;66-75;female;San Jose;Jewish;Widowed;Service;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.017045;4
9919;56-65;male;Cambridge;No religious affiliation;Widowed;Service;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.017045;1
9918;18-25;female;Santa Barbara;Jewish;Married;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.039773;4
9917;36-45;female;Boston;Muslim;Married;Service;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.011364;0
9914;26-35;male;Palo Alto;Christian;Married;Student;Center Left;Bisexual;LOW;entertainment;entertainment;entertainment;NO;0.034091;1
9913;66-75;female;Santa Barbara;Jewish;Single;Service;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;4
9912;18-25;female;San Jose;Christian;Married;Student;Far Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.005682;1
9911;56-65;male;Palo Alto;Buddhist;Married;Professional;Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.011364;3
9910;56-65;female;Santa Barbara;Buddhist;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.045455;3
9909;66-75;female;Winthrop;Christian;Married;Natural resources construction;Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.039773;4
9908;18-25;female;Winthrop;Muslim;Married;Professional;Center Right;Bisexual;LOW;music artist;tv show;soccer club;NO;0.022727;5
9905;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.028409;5
9904;18-25;male;Santa Barbara;No religious affiliation;Single;Sales and office;Center;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.045455;0
9903;56-65;female;San Jose;Other religions;Married;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.034091;4
9902;66-75;female;San Jose;Hindu;Widowed;Professional;Center Right;Homosexual;LOW;music artist;music artist;entertainment;NO;0.039773;3
9901;26-35;female;San Jose;Hindu;Widowed;Production transportation;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.005682;3
9900;66-75;female;Santa Barbara;Buddhist;Single;Natural resources construction;Center;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.034091;3
9899;66-75;female;San Jose;Christian;Single;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.022727;4
9897;56-65;male;Santa Barbara;Christian;Widowed;Student;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.005682;3
9896;36-45;male;Santa Barbara;Hindu;Single;Sales and office;Far Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.005682;2
9894;26-35;female;Boston;Christian;Single;Student;Center Right;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.051136;1
9893;56-65;male;Santa Barbara;Other religions;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.034091;3
9892;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.062500;3
9891;66-75;female;Santa Barbara;Buddhist;Married;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.028409;4
9890;56-65;female;Palo Alto;Jewish;Single;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.017045;4
9889;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.068182;3
9888;56-65;female;Santa Barbara;Christian;Married;Production transportation;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.056818;4
9887;26-35;male;Winthrop;Muslim;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;4
9885;18-25;female;Palo Alto;Jewish;Single;Student;Center;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.017045;1
9884;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.051136;3
9883;66-75;female;Santa Barbara;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.079545;4
9882;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.068182;0
9881;46-55;female;Winthrop;Other religions;Married;Manager;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.017045;2
9880;36-45;female;Boston;Buddhist;Divorced;Manager;Center Right;Homosexual;LOW;entertainment;tv show;soccer club;NO;0.051136;2
9879;36-45;male;Cambridge;Hindu;Married;Natural resources construction;Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.045455;3
9878;26-35;female;Cambridge;Muslim;Single;Service;Center;Heterosexual;LOW;tv show;drink brand;soccer club;YES;0.011364;5
9877;26-35;female;Palo Alto;Christian;Divorced;Manager;Center;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.017045;1
9876;18-25;female;San Jose;Hindu;Divorced;Student;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.005682;1
9875;26-35;male;Boston;Christian;Divorced;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.051136;1
9874;18-25;male;Palo Alto;Muslim;Single;Student;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.068182;1
9873;18-25;female;Palo Alto;Christian;Single;Student;Left;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.045455;1
9872;26-35;male;Palo Alto;Muslim;Widowed;Sales and office;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.022727;3
9870;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.034091;0
9869;56-65;female;Santa Barbara;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;3
9868;26-35;male;Palo Alto;Christian;Married;Professional;Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.039773;1
9867;36-45;male;San Jose;Jewish;Widowed;Sales and office;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.011364;4
9866;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.034091;5
9865;18-25;female;Palo Alto;Christian;Single;Professional;Center Left;Heterosexual;LOW;music artist;music artist;music artist;NO;0.045455;1
9864;46-55;female;Santa Barbara;Christian;Married;Service;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;1
9863;18-25;male;Winthrop;Christian;Married;Manager;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.056818;1
9861;36-45;female;Palo Alto;Jewish;Single;Student;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.011364;1
9860;56-65;female;Santa Barbara;Buddhist;Single;Natural resources construction;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.085227;3
9859;18-25;female;San Jose;Christian;Single;Production transportation;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.039773;1
9858;46-55;female;Palo Alto;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.034091;3
9857;18-25;male;Winthrop;Muslim;Widowed;Sales and office;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.022727;5
9856;66-75;male;Palo Alto;Christian;Married;Student;Center;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.079545;1
9855;46-55;female;Winthrop;Hindu;Married;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.062500;3
9854;66-75;female;Santa Barbara;Hindu;Married;Natural resources construction;Right;Asexual;LOW;tv show;entertainment;entertainment;NO;0.073864;3
9853;36-45;female;Boston;Muslim;Married;Service;Center Right;Homosexual;LOW;entertainment;tv show;soccer club;NO;0.051136;2
9851;66-75;male;San Jose;Buddhist;Married;Sales and office;Center;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.011364;2
9850;56-65;female;Santa Barbara;Buddhist;Single;Natural resources construction;Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;3
9849;56-65;female;San Jose;Buddhist;Divorced;Production transportation;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.096591;3
9848;56-65;male;Cambridge;Hindu;Single;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.062500;3
9847;76-85;female;Winthrop;Buddhist;Single;Manager;Center Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.039773;2
9846;46-55;female;Palo Alto;Christian;Married;Sales and office;Center Left;Heterosexual;LOW;entertainment;drink brand;entertainment;NO;0.068182;1
9845;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.073864;3
9844;18-25;male;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.107955;1
9843;26-35;female;Palo Alto;Hindu;Widowed;Student;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;1
9842;36-45;male;Boston;No religious affiliation;Married;Sales and office;Center;Heterosexual;LOW;tv show;music artist;drink brand;NO;0.011364;0
9841;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Left;Heterosexual;LOW;tv show;entertainment;drink brand;NO;0.028409;9
9838;66-75;female;Boston;Muslim;Married;Student;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.011364;3
9837;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.017045;5
9835;56-65;male;Santa Barbara;Hindu;Single;Production transportation;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.028409;3
9834;26-35;female;Winthrop;Muslim;Married;Professional;Center Right;Homosexual;LOW;drink brand;tv show;soccer club;NO;0.005682;5
9832;18-25;male;Winthrop;Hindu;Widowed;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.011364;2
9830;36-45;female;Cambridge;No religious affiliation;Widowed;Professional;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.039773;0
9829;56-65;male;Santa Barbara;Buddhist;Single;Natural resources construction;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.017045;3
9828;26-35;female;Boston;Muslim;Married;Professional;Center Right;Homosexual;LOW;music artist;music artist;drink brand;NO;0.005682;5
9827;18-25;male;Winthrop;Hindu;Widowed;Sales and office;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.034091;2
9825;26-35;female;Boston;Buddhist;Married;Student;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.068182;1
9824;18-25;male;Cambridge;Hindu;Married;Natural resources construction;Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.017045;4
9822;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.022727;5
9821;56-65;female;Palo Alto;Christian;Widowed;Natural resources construction;Far Left;Bisexual;LOW;entertainment;tv show;entertainment;NO;0.022727;4
9820;56-65;female;Cambridge;Buddhist;Widowed;Sales and office;Center Right;Heterosexual;LOW;entertainment;tv show;soccer club;NO;0.051136;2
9818;66-75;female;Winthrop;Christian;Married;Production transportation;Far Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.011364;4
9817;56-65;male;Santa Barbara;Hindu;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.068182;3
9816;56-65;male;Cambridge;Buddhist;Married;Manager;Center Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.051136;2
9815;56-65;female;San Jose;Christian;Widowed;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.062500;4
9814;66-75;male;Winthrop;Christian;Married;Sales and office;Center Right;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.034091;4
9813;18-25;female;San Jose;Other religions;Married;Service;Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.011364;1
9812;26-35;female;Cambridge;Christian;Single;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;YES;0.022727;2
9811;66-75;male;Santa Barbara;Hindu;Single;Production transportation;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.039773;9
9810;18-25;female;Palo Alto;Christian;Divorced;Student;Far Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.051136;1
9809;66-75;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.045455;4
9808;46-55;female;Cambridge;Other religions;Divorced;Sales and office;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.011364;2
9807;56-65;female;San Jose;Christian;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.045455;4
9806;66-75;female;San Jose;Christian;Widowed;Service;Far Left;Bisexual;LOW;entertainment;tv show;entertainment;NO;0.062500;4
9805;26-35;male;Palo Alto;Jewish;Married;Student;Center Right;Heterosexual;LOW;entertainment;entertainment;entertainment;NO;0.096591;1
9804;66-75;female;Santa Barbara;Jewish;Married;Natural resources construction;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.068182;4
9803;66-75;female;Winthrop;Christian;Single;Production transportation;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.017045;4
9802;18-25;female;Santa Barbara;Buddhist;Married;Natural resources construction;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.017045;1
9801;26-35;female;Winthrop;Christian;Single;Professional;Center Right;Homosexual;LOW;entertainment;entertainment;music artist;NO;0.005682;5
9800;26-35;female;Santa Barbara;Jewish;Single;Service;Center;Asexual;LOW;tv show;drink brand;soccer club;NO;0.034091;1
9798;18-25;female;Palo Alto;Christian;Single;Student;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.022727;1
9797;56-65;female;Santa Barbara;Muslim;Single;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.056818;3
9796;18-25;male;Palo Alto;Christian;Single;Natural resources construction;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.045455;1
9795;26-35;male;Cambridge;Buddhist;Single;Sales and office;Far Left;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.028409;2
9794;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.017045;5
9792;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.051136;5
9791;56-65;female;Santa Barbara;Buddhist;Divorced;Natural resources construction;Center Right;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.062500;3
9790;66-75;female;Winthrop;Jewish;Married;Production transportation;Left;Homosexual;LOW;entertainment;tv show;entertainment;NO;0.011364;4
9789;26-35;male;Cambridge;Christian;Divorced;Manager;Center Right;Bisexual;LOW;music artist;tv show;soccer club;NO;0.011364;5
9788;56-65;male;Santa Barbara;Christian;Widowed;Production transportation;Center Right;Bisexual;LOW;music artist;music artist;drink brand;NO;0.039773;3
9787;56-65;female;San Jose;Christian;Married;Production transportation;Far Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.045455;4
9786;36-45;female;Cambridge;Buddhist;Single;Sales and office;Center Right;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.073864;1
9785;18-25;female;Cambridge;Muslim;Single;Sales and office;Center Left;Heterosexual;LOW;drink brand;drink brand;entertainment;NO;0.073864;1
9784;18-25;female;Palo Alto;Muslim;Single;Service;Center;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.028409;5
9783;18-25;male;Winthrop;Other religions;Single;Production transportation;Far Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.039773;1
9782;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.039773;5
9781;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.039773;5
9780;66-75;female;Santa Barbara;Buddhist;Single;Natural resources construction;Center;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.034091;3
9778;56-65;female;Santa Barbara;Muslim;Single;Natural resources construction;Right;Homosexual;LOW;tv show;entertainment;entertainment;NO;0.051136;3
9777;56-65;female;Boston;Hindu;Single;Natural resources construction;Right;Asexual;LOW;music artist;entertainment;entertainment;NO;0.062500;3
9776;26-35;female;Cambridge;Buddhist;Divorced;Sales and office;Center;Heterosexual;LOW;entertainment;tv show;soccer club;YES;0.096591;2
9775;66-75;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.051136;3
9774;26-35;female;Cambridge;Christian;Single;Sales and office;Center Right;Heterosexual;LOW;music artist;music artist;entertainment;YES;0.005682;2
9773;18-25;female;Winthrop;Muslim;Single;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.056818;5
9772;26-35;male;San Jose;Sikh;Single;Natural resources construction;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.039773;9
9771;56-65;female;Santa Barbara;Hindu;Widowed;Natural resources construction;Center Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.096591;3
9770;26-35;female;Cambridge;Muslim;Single;Student;Center Left;Heterosexual;LOW;entertainment;entertainment;entertainment;YES;0.068182;2
9768;18-25;male;Boston;Christian;Widowed;Student;Center Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.079545;1
9767;18-25;female;Cambridge;Other religions;Single;Service;Center Right;Heterosexual;LOW;drink brand;tv show;drink brand;NO;0.079545;5
9766;36-45;female;Boston;Muslim;Married;Service;Center Right;Homosexual;LOW;entertainment;tv show;soccer club;NO;0.102273;2
9765;56-65;male;Santa Barbara;Hindu;Divorced;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.119318;3
9763;36-45;female;Palo Alto;Muslim;Single;Student;Left;Heterosexual;LOW;entertainment;tv show;entertainment;NO;0.022727;4
9762;26-35;female;Palo Alto;Hindu;Married;Sales and office;Left;Heterosexual;LOW;drink brand;tv show;soccer club;NO;0.028409;1
9761;66-75;female;San Jose;Jewish;Single;Production transportation;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.034091;4
9759;26-35;female;Boston;Hindu;Widowed;Sales and office;Left;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.034091;1
9757;18-25;male;Palo Alto;Christian;Widowed;Student;Center;Heterosexual;LOW;tv show;drink brand;soccer club;NO;0.022727;1
9756;66-75;female;Santa Barbara;Jewish;Single;Service;Left;Heterosexual;LOW;entertainment;entertainment;music artist;NO;0.034091;4
9755;36-45;female;Palo Alto;No religious affiliation;Married;Manager;Center Left;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.011364;0
9754;56-65;male;Winthrop;Christian;Married;Natural resources construction;Right;Heterosexual;LOW;music artist;music artist;entertainment;NO;0.028409;3
9753;56-65;male;Santa Barbara;Buddhist;Widowed;Natural resources construction;Right;Heterosexual;LOW;tv show;entertainment;entertainment;NO;0.056818;3
9752;26-35;male;San Jose;Muslim;Single;Student;Center;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.045455;1
9751;26-35;female;Winthrop;Muslim;Divorced;Professional;Center Right;Heterosexual;LOW;music artist;tv show;soccer club;NO;0.022727;5
9749;66-75;male;San Jose;Jewish;Married;Production transportation;Left;Heterosexual;LOW;music artist;music artist;drink brand;NO;0.056818;4
