user;userf;linkweight
968;958;0.41666666666666674
968;542;0.4722222222222222
968;70;0.5648148148148148
968;511;0.552469135802469
968;195;0.46604938271604945
968;972;0.6419753086419753
968;220;0.49382716049382713
968;476;0.6419753086419753
968;422;0.44444444444444453
968;847;0.521604938271605
968;835;0.6882716049382716
967;697;0.5092592592592593
967;589;0.43518518518518523
967;432;0.4537037037037037
967;936;0.8888888888888888
966;962;0.5277777777777778
966;146;0.4722222222222221
966;718;0.47530864197530864
966;395;0.521604938271605
966;654;0.5401234567901235
965;875;0.5401234567901234
965;514;0.43827160493827166
965;385;0.46604938271604945
965;961;0.3333333333333335
965;706;0.5061728395061729
965;824;0.6666666666666666
965;895;0.4691358024691358
965;743;0.7685185185185185
965;780;0.5802469135802469
965;20;0.4135802469135803
965;774;0.5617283950617284
965;324;0.5771604938271605
964;902;0.8765432098765432
964;188;0.3179012345679012
964;916;0.3765432098765432
964;993;0.5432098765432098
963;950;0.5617283950617284
963;945;0.521604938271605
963;823;0.3919753086419753
963;634;0.6728395061728395
963;807;0.3734567901234569
963;836;0.5185185185185186
963;651;0.8641975308641975
963;886;0.5462962962962963
962;705;0.617283950617284
962;950;0.6697530864197531
962;966;0.5277777777777778
962;21;0.5617283950617284
962;915;0.8765432098765432
962;586;0.6358024691358024
962;777;0.40740740740740744
961;251;0.38888888888888895
961;941;0.3333333333333335
961;961;0.8888888888888888
961;526;0.5092592592592593
961;965;0.3333333333333335
961;949;0.38888888888888895
961;492;0.4722222222222222
961;818;0.4814814814814814
961;279;0.8888888888888888
961;539;0.462962962962963
960;523;0.8580246913580247
960;942;0.49691358024691357
959;717;0.4351851851851851
959;510;0.4722222222222222
959;773;0.7530864197530864
959;10;0.5092592592592593
959;842;0.37962962962962965
958;954;0.8888888888888888
958;956;0.5925925925925926
958;968;0.41666666666666674
958;945;0.3333333333333335
958;917;0.33333333333333337
958;559;0.4814814814814815
957;439;0.5000000000000001
957;520;0.4537037037037037
957;329;0.5740740740740741
957;454;0.8395061728395061
957;610;0.35185185185185186
957;340;0.8395061728395061
956;878;0.7469135802469136
956;283;0.4537037037037037
956;958;0.5925925925925926
956;454;0.4506172839506173
956;216;0.8641975308641975
956;11;0.5092592592592593
956;334;0.5555555555555556
956;892;0.6111111111111112
956;524;0.42592592592592593
955;447;0.42592592592592593
955;971;0.367283950617284
955;33;0.40740740740740744
955;953;0.611111111111111
955;893;0.7592592592592593
955;318;0.42592592592592593
955;526;0.462962962962963
955;653;0.5864197530864197
955;974;0.38888888888888895
955;425;0.2777777777777779
955;945;0.5493827160493827
955;377;0.4320987654320987
954;958;0.8888888888888888
954;925;0.35185185185185175
954;458;0.40740740740740744
954;457;0.37962962962962965
954;702;0.8888888888888888
954;454;0.35185185185185186
954;892;0.4722222222222223
953;289;0.5925925925925926
953;642;0.40740740740740744
953;895;0.5370370370370371
953;584;0.8888888888888888
953;203;0.38888888888888895
953;627;0.6111111111111112
953;751;0.6388888888888888
953;832;0.462962962962963
953;399;0.5833333333333333
953;955;0.611111111111111
953;894;0.75
953;453;0.6203703703703705
953;859;0.6296296296296297
952;608;0.40740740740740744
952;629;0.4907407407407408
951;131;0.595679012345679
951;80;0.5432098765432098
951;949;0.6358024691358024
951;635;0.4320987654320987
951;230;0.691358024691358
951;585;0.6882716049382716
951;942;0.6728395061728395
951;74;0.7006172839506173
951;785;0.6049382716049383
950;963;0.5617283950617284
950;696;0.5277777777777778
950;854;0.46604938271604945
950;962;0.6697530864197531
950;642;0.4135802469135803
950;203;0.7839506172839505
950;94;0.6203703703703703
950;919;0.595679012345679
950;700;0.3549382716049383
950;391;0.5617283950617284
950;687;0.44444444444444453
950;888;0.4320987654320988
950;575;0.6358024691358024
949;824;0.5833333333333333
949;941;0.49691358024691357
949;399;0.6327160493827161
949;701;0.49691358024691357
949;566;0.5895061728395061
949;197;0.5987654320987654
949;920;0.5401234567901235
949;820;0.3672839506172839
949;951;0.6358024691358024
949;647;0.3487654320987654
949;274;0.5123456790123457
949;961;0.38888888888888895
949;841;0.3672839506172839
949;821;0.5030864197530864
949;658;0.558641975308642
949;492;0.3179012345679012
949;742;0.5
949;649;0.558641975308642
949;437;0.48456790123456794
949;316;0.49382716049382713
948;73;0.5771604938271605
948;229;0.595679012345679
948;687;0.4104938271604939
948;19;0.5771604938271605
948;907;0.6944444444444444
948;568;0.39814814814814825
948;448;0.6882716049382716
948;440;0.8641975308641975
947;833;0.6265432098765432
947;406;0.5524691358024691
947;437;0.44753086419753085
947;874;0.5185185185185184
947;717;0.617283950617284
947;843;0.5895061728395061
947;371;0.5925925925925926
947;258;0.24382716049382713
947;65;0.49691358024691357
947;314;0.5030864197530864
947;399;0.5432098765432098
947;574;0.521604938271605
946;884;0.4506172839506174
946;283;0.6481481481481481
946;878;0.3549382716049382
946;446;0.7314814814814815
946;128;0.45679012345679015
946;820;0.5308641975308641
946;472;0.4104938271604939
946;587;0.5061728395061729
945;937;0.6049382716049383
945;906;0.367283950617284
945;875;0.4320987654320987
945;963;0.5185185185185186
945;6;0.5246913580246914
945;852;0.8333333333333334
945;190;0.5925925925925926
945;958;0.3333333333333335
945;637;0.5370370370370371
945;879;0.6481481481481481
945;262;0.7191358024691359
945;759;0.691358024691358
945;955;0.5493827160493827
944;377;0.49382716049382713
944;468;0.8734567901234568
943;662;0.4691358024691358
943;385;0.5061728395061729
943;506;0.6018518518518519
943;732;0.4691358024691358
943;906;0.7283950617283951
943;545;0.4907407407407408
943;813;0.28395061728395066
943;163;0.4876543209876544
943;709;0.5277777777777778
943;898;0.43518518518518523
942;63;0.43518518518518523
942;69;0.6049382716049382
942;641;0.47530864197530864
942;973;0.8641975308641975
942;941;0.4228395061728395
942;951;0.6728395061728395
942;816;0.6080246913580247
942;942;0.8641975308641975
942;960;0.49691358024691357
941;949;0.49691358024691357
941;875;0.5401234567901234
941;575;0.4506172839506174
941;820;0.728395061728395
941;961;0.3333333333333335
941;937;0.4320987654320988
941;941;0.8580246913580247
941;455;0.5401234567901234
941;442;0.30246913580246915
941;942;0.4228395061728395
941;625;0.6450617283950617
941;816;0.6172839506172839
941;441;0.6450617283950617
941;879;0.4814814814814814
941;707;0.5679012345679012
940;629;0.8765432098765432
940;448;0.2623456790123456
940;200;0.6203703703703705
940;781;0.2962962962962963
940;817;0.39814814814814814
940;69;0.4506172839506174
939;440;0.5802469135802469
939;143;0.6574074074074074
939;437;0.5987654320987654
939;425;0.5802469135802468
939;349;0.595679012345679
939;689;0.3734567901234568
939;709;0.6419753086419753
939;566;0.5030864197530864
939;845;0.7098765432098766
939;644;0.4722222222222222
939;992;0.29320987654320996
939;329;0.47530864197530864
939;14;0.5771604938271604
939;250;0.6419753086419753
938;519;0.5370370370370371
938;462;0.4506172839506174
938;815;0.1635802469135803
938;605;0.4691358024691358
938;332;0.48456790123456783
938;223;0.3858024691358024
938;578;0.43518518518518523
938;284;0.4598765432098765
938;710;0.4814814814814814
938;719;0.5462962962962963
938;313;0.6388888888888888
938;441;0.46604938271604945
938;853;0.42592592592592604
938;736;0.4228395061728395
938;690;0.3672839506172839
938;875;0.28086419753086433
938;830;0.4691358024691358
938;192;0.40740740740740744
938;469;0.4537037037037037
938;344;0.14814814814814836
937;945;0.6049382716049383
937;477;0.4876543209876544
937;575;0.5185185185185186
937;875;0.5061728395061729
937;625;0.49382716049382713
937;321;0.8518518518518519
937;931;0.3765432098765432
937;751;0.5895061728395061
937;941;0.4320987654320988
937;908;0.654320987654321
937;347;0.25308641975308643
937;891;0.42592592592592593
937;328;0.787037037037037
937;701;0.4320987654320988
937;189;0.8148148148148149
937;641;0.49382716049382713
937;839;0.8641975308641975
937;422;0.37037037037037046
937;375;0.3580246913580247
937;254;0.5987654320987654
937;133;0.5185185185185186
937;445;0.4320987654320988
937;689;0.611111111111111
937;674;0.32098765432098764
936;936;0.8888888888888888
936;265;0.37037037037037035
936;528;0.4444444444444444
936;412;0.39814814814814814
936;395;0.41666666666666663
936;967;0.8888888888888888
936;672;0.4444444444444444
936;972;0.34259259259259267
935;322;0.4320987654320988
935;311;0.38580246913580263
935;299;0.7098765432098766
935;293;0.3734567901234568
934;918;0.24382716049382713
934;996;0.8765432098765432
934;169;0.5987654320987654
934;309;0.7067901234567902
934;403;0.5987654320987654
934;670;0.7654320987654321
934;981;0.5462962962962963
933;907;0.3333333333333335
933;370;0.37962962962962965
933;528;0.8888888888888888
933;741;0.7407407407407407
932;674;0.8765432098765432
932;683;0.41666666666666663
932;305;0.41049382716049376
932;906;0.5895061728395061
932;506;0.4537037037037037
932;911;0.6419753086419753
932;299;0.5216049382716048
932;799;0.48456790123456783
932;889;0.3395061728395061
932;635;0.27469135802469125
932;58;0.5833333333333333
932;180;0.25308641975308654
931;436;0.47530864197530864
931;937;0.37962962962962965
931;493;0.8364197530864198
930;699;0.3950617283950618
930;306;0.8765432098765432
930;883;0.4691358024691358
930;541;0.2407407407407408
930;299;0.39197530864197516
930;502;0.4691358024691358
930;262;0.3734567901234569
930;905;0.7037037037037037
929;338;0.4135802469135803
929;378;0.2901234567901234
929;777;0.3765432098765432
929;287;0.24382716049382713
929;985;0.23765432098765427
929;765;0.8765432098765432
929;757;0.48456790123456783
929;425;0.8765432098765432
928;361;0.5555555555555556
928;537;0.48456790123456783
928;551;0.6388888888888888
928;799;0.6697530864197531
928;422;0.8641975308641975
928;926;0.42592592592592593
927;162;0.5987654320987654
927;754;0.6759259259259259
927;723;0.32407407407407407
927;48;0.44753086419753085
927;276;0.5030864197530864
927;157;0.595679012345679
927;923;0.5987654320987654
927;716;0.6018518518518519
927;172;0.6728395061728396
927;927;0.8580246913580247
926;802;0.7623456790123457
926;905;0.2962962962962963
926;836;0.5432098765432098
926;798;0.4691358024691358
926;521;0.611111111111111
926;403;0.8765432098765432
926;428;0.6697530864197532
926;928;0.42592592592592593
925;913;0.8148148148148148
925;954;0.35185185185185175
925;628;0.632716049382716
925;659;0.8734567901234568
925;845;0.4444444444444444
925;437;0.4444444444444444
924;891;0.5864197530864197
924;359;0.3549382716049383
924;533;0.5925925925925926
924;798;0.6141975308641976
924;652;0.5833333333333333
924;781;0.35185185185185186
924;80;0.47530864197530864
924;869;0.404320987654321
924;167;0.3919753086419753
924;672;0.5679012345679012
924;651;0.38888888888888884
923;431;0.3580246913580247
923;485;0.7654320987654321
923;376;0.5617283950617284
923;419;0.7037037037037037
923;927;0.5987654320987654
923;673;0.2901234567901234
923;834;0.8765432098765432
923;894;0.4320987654320988
923;427;0.41049382716049376
923;969;0.5648148148148149
922;906;0.7283950617283951
922;673;0.3827160493827161
922;509;0.558641975308642
922;484;0.5123456790123457
922;891;0.6265432098765431
922;793;0.5061728395061729
922;301;0.6358024691358024
922;908;0.5246913580246914
922;805;0.46604938271604945
921;765;0.5092592592592593
921;788;0.8888888888888888
921;758;0.5277777777777778
921;147;0.37037037037037046
920;640;0.7685185185185185
920;639;0.7623456790123457
920;949;0.5401234567901235
920;890;0.5895061728395061
920;249;0.712962962962963
920;99;0.5
920;777;0.712962962962963
920;881;0.43518518518518523
920;632;0.5277777777777777
920;434;0.7654320987654321
919;763;0.3950617283950617
919;918;0.4135802469135803
919;910;0.8765432098765432
919;157;0.8765432098765432
919;950;0.595679012345679
919;415;0.4537037037037037
919;306;0.2623456790123456
919;665;0.5833333333333333
918;934;0.24382716049382713
918;919;0.4135802469135803
918;292;0.7839506172839505
918;758;0.46604938271604934
918;789;0.654320987654321
918;887;0.5709876543209876
917;388;0.7098765432098766
917;135;0.5493827160493827
917;10;0.5401234567901235
917;164;0.42901234567901225
917;958;0.33333333333333337
917;853;0.5432098765432098
917;776;0.8580246913580247
917;639;0.7654320987654321
917;826;0.4783950617283951
916;769;0.4783950617283951
916;629;0.5802469135802469
916;431;0.8395061728395061
916;826;0.6111111111111112
916;387;0.5401234567901235
916;964;0.3765432098765432
916;278;0.6481481481481481
916;49;0.43518518518518523
916;627;0.3672839506172839
916;139;0.5277777777777778
916;283;0.4537037037037037
916;197;0.6141975308641976
915;169;0.6697530864197531
915;468;0.6635802469135803
915;962;0.8765432098765432
915;164;0.46604938271604934
914;564;0.4444444444444443
914;289;0.8888888888888888
914;875;0.4537037037037037
914;543;0.6296296296296295
914;540;0.6574074074074074
914;781;0.5
914;824;0.8425925925925926
914;906;0.6111111111111112
914;742;0.6111111111111112
914;910;0.4999999999999999
914;548;0.5462962962962963
913;925;0.8148148148148148
913;632;0.5833333333333333
913;194;0.5925925925925926
913;976;0.36111111111111116
913;598;0.787037037037037
913;770;0.37037037037037035
913;380;0.7592592592592592
912;970;0.8888888888888888
912;791;0.5370370370370371
912;256;0.4537037037037037
912;724;0.5925925925925926
912;670;0.4537037037037037
912;175;0.4351851851851851
912;392;0.38888888888888884
912;193;0.5648148148148149
912;577;0.5925925925925926
912;694;0.6388888888888888
912;799;0.41666666666666663
912;787;0.4537037037037037
912;37;0.5833333333333333
912;281;0.4537037037037037
911;82;0.404320987654321
911;172;0.8734567901234568
911;39;0.5000000000000001
911;254;0.4814814814814815
911;763;0.43518518518518523
911;692;0.5030864197530864
911;660;0.5308641975308643
911;932;0.6419753086419753
911;356;0.4228395061728395
911;31;0.4012345679012346
911;295;0.5462962962962963
910;598;0.5864197530864197
910;908;0.9845679012345679
910;31;0.6697530864197532
910;793;0.3549382716049383
910;787;0.6635802469135803
910;865;0.5185185185185184
910;919;0.8765432098765432
910;880;0.5987654320987654
910;906;0.558641975308642
910;111;0.6882716049382716
910;877;0.5185185185185184
910;603;0.6296296296296295
910;426;0.6080246913580247
910;676;0.5432098765432098
910;635;0.5308641975308641
910;889;0.8734567901234568
910;156;0.5030864197530864
910;851;0.31481481481481477
910;230;0.4876543209876544
910;914;0.4999999999999999
910;281;0.6635802469135803
909;237;0.7006172839506173
909;18;0.7037037037037037
909;657;0.5864197530864198
909;258;0.4506172839506174
908;887;0.6141975308641976
908;910;0.9845679012345679
908;158;0.4876543209876544
908;683;0.6018518518518519
908;367;0.5123456790123456
908;937;0.654320987654321
908;907;0.462962962962963
908;889;0.9876543209876543
908;405;0.8765432098765432
908;883;0.5617283950617284
908;784;0.5092592592592593
908;656;0.617283950617284
908;676;0.6512345679012346
908;95;0.4444444444444444
908;970;0.4722222222222223
908;922;0.5246913580246914
908;877;0.5277777777777778
908;408;0.5925925925925926
908;595;0.6820987654320987
908;183;0.5740740740740741
908;315;0.6882716049382716
908;421;0.42592592592592604
908;406;0.5524691358024691
908;882;0.5030864197530864
907;876;0.44444444444444453
907;660;0.5679012345679013
907;657;0.5493827160493827
907;296;0.5493827160493827
907;658;0.7098765432098766
907;908;0.462962962962963
907;394;0.8024691358024691
907;933;0.3333333333333335
907;948;0.6975308641975309
907;969;0.617283950617284
907;538;0.6975308641975309
907;753;0.462962962962963
907;282;0.7469135802469136
907;661;0.41975308641975306
907;883;0.5925925925925926
907;9;0.6728395061728396
907;425;0.5987654320987654
907;692;0.45679012345679015
907;164;0.31481481481481477
907;157;0.5740740740740741
906;384;0.6358024691358024
906;883;0.7654320987654321
906;156;0.8209876543209876
906;169;0.6358024691358024
906;758;0.5061728395061729
906;575;0.5185185185185186
906;945;0.367283950617284
906;922;0.7283950617283951
906;309;0.521604938271605
906;806;0.558641975308642
906;410;0.41975308641975306
906;886;0.5895061728395061
906;35;0.7469135802469136
906;661;0.4814814814814815
906;910;0.558641975308642
906;841;0.4104938271604939
906;553;0.49382716049382713
906;932;0.5895061728395061
906;943;0.7283950617283951
906;914;0.6111111111111112
906;877;0.39814814814814814
906;277;0.3395061728395061
906;426;0.521604938271605
906;399;0.6080246913580247
906;972;0.6234567901234568
906;158;0.5617283950617284
906;899;0.6234567901234568
906;673;0.41975308641975306
906;42;0.6141975308641975
906;281;0.5771604938271605
906;656;0.654320987654321
906;21;0.5308641975308643
906;125;0.6512345679012346
906;639;0.5308641975308641
905;926;0.2962962962962963
905;809;0.7592592592592592
905;705;0.7037037037037037
905;514;0.3950617283950618
905;771;0.7530864197530864
905;717;0.4135802469135803
905;326;0.2993827160493827
905;901;0.9259259259259259
905;930;0.7037037037037037
905;905;0.8641975308641975
905;595;0.36111111111111116
904;903;0.5617283950617284
904;382;0.8765432098765432
904;650;0.5092592592592593
904;648;0.4876543209876544
904;315;0.691358024691358
904;185;0.8209876543209876
904;779;0.3179012345679012
903;278;0.8641975308641975
903;904;0.558641975308642
903;397;0.4104938271604939
903;653;0.6666666666666667
903;30;0.8271604938271605
903;582;0.5987654320987654
902;790;0.7037037037037037
902;454;0.7037037037037037
902;772;0.7067901234567902
902;964;0.8765432098765432
902;583;0.46604938271604934
902;812;0.787037037037037
902;18;0.7469135802469136
902;839;0.5432098765432098
902;766;0.787037037037037
902;251;0.6574074074074074
902;259;0.4722222222222222
901;760;0.31481481481481477
901;406;0.49691358024691357
901;994;0.8765432098765432
901;705;0.6512345679012346
901;905;0.9259259259259259
900;644;0.3950617283950618
900;900;0.8580246913580247
900;751;0.5617283950617284
900;843;0.6574074074074074
900;766;0.44753086419753096
900;892;0.5061728395061729
900;779;0.3765432098765431
900;278;0.4135802469135803
899;992;0.4691358024691358
899;641;0.8765432098765432
899;142;0.8765432098765432
899;650;0.5925925925925926
899;391;0.37037037037037046
899;306;0.4104938271604939
899;730;0.6450617283950617
899;906;0.6234567901234568
899;420;0.5771604938271606
899;636;0.5493827160493827
899;891;0.49382716049382713
899;625;0.8765432098765432
899;645;0.6666666666666666
899;644;0.595679012345679
898;653;0.40740740740740733
898;895;0.38888888888888884
898;156;0.39814814814814814
898;500;0.4629629629629629
898;943;0.43518518518518523
897;130;0.4691358024691358
897;581;0.7530864197530864
897;584;0.5185185185185184
897;863;0.558641975308642
897;813;0.3179012345679012
897;643;0.654320987654321
897;722;0.8765432098765432
897;757;0.45679012345679015
897;648;0.31172839506172834
897;416;0.7191358024691359
896;763;0.8302469135802469
896;835;0.5555555555555556
896;778;0.8641975308641975
896;828;0.6759259259259259
896;686;0.6388888888888888
896;255;0.5401234567901235
896;583;0.5925925925925926
896;251;0.558641975308642
896;630;0.6419753086419753
896;192;0.6975308641975309
895;875;0.4320987654320988
895;953;0.5370370370370371
895;462;0.5432098765432098
895;254;0.4691358024691358
895;530;0.462962962962963
895;403;0.5802469135802469
895;772;0.5061728395061729
895;898;0.38888888888888884
895;393;0.5679012345679013
895;297;0.5925925925925926
895;645;0.5
895;760;0.5555555555555556
895;703;0.308641975308642
895;965;0.4691358024691358
894;519;0.7469135802469136
894;893;0.8024691358024691
894;384;0.5030864197530864
894;766;0.6172839506172839
894;953;0.75
894;321;0.5092592592592593
894;287;0.48456790123456783
894;923;0.4320987654320988
894;394;0.4691358024691358
893;4;0.41975308641975306
893;278;0.45679012345679015
893;659;0.5030864197530863
893;30;0.5679012345679012
893;80;0.558641975308642
893;393;0.6141975308641976
893;894;0.808641975308642
893;785;0.6358024691358024
893;564;0.6141975308641976
893;379;0.4012345679012346
893;955;0.7623456790123457
893;643;0.5493827160493827
893;674;0.6080246913580247
893;518;0.521604938271605
893;557;0.5740740740740742
893;334;0.4444444444444443
893;711;0.6697530864197532
892;271;0.5030864197530863
892;833;0.7006172839506173
892;794;0.5
892;252;0.5185185185185186
892;400;0.44753086419753085
892;523;0.5030864197530864
892;644;0.4320987654320987
892;900;0.5061728395061729
892;757;0.7376543209876543
892;956;0.6111111111111112
892;625;0.6604938271604939
892;954;0.4722222222222223
892;396;0.5061728395061729
891;395;0.36111111111111116
891;879;0.5925925925925926
891;924;0.5864197530864197
891;986;0.6512345679012346
891;643;0.43827160493827155
891;578;0.7160493827160493
891;501;0.8641975308641975
891;937;0.42901234567901225
891;431;0.4783950617283951
891;922;0.6265432098765431
891;628;0.632716049382716
891;579;0.7993827160493827
891;766;0.4814814814814815
891;672;0.8549382716049383
891;883;0.49691358024691357
891;760;0.6790123456790124
891;899;0.49382716049382713
891;392;0.5679012345679013
890;406;0.6512345679012346
890;920;0.5895061728395061
890;558;0.8734567901234568
890;384;0.6141975308641976
889;135;0.4722222222222221
889;405;0.9876543209876543
889;640;0.4907407407407408
889;908;0.9876543209876543
889;857;0.39814814814814814
889;647;0.37037037037037035
889;932;0.3395061728395061
889;910;0.8734567901234568
888;271;0.3919753086419753
888;512;0.4228395061728395
888;884;0.4444444444444444
888;442;0.41975308641975306
888;528;0.5000000000000001
888;776;0.4691358024691358
888;634;0.6358024691358024
888;544;0.42901234567901236
888;950;0.4320987654320988
888;423;0.8641975308641975
887;746;0.7716049382716049
887;778;0.6080246913580247
887;908;0.6141975308641976
887;758;0.558641975308642
887;211;0.441358024691358
887;774;0.5432098765432098
887;145;0.6358024691358024
887;668;0.558641975308642
887;262;0.5524691358024691
887;641;0.6728395061728396
887;520;0.9290123456790124
887;883;0.44753086419753096
887;408;0.5061728395061729
887;817;0.44753086419753085
887;781;0.5061728395061729
887;82;0.5
887;918;0.5709876543209876
886;375;0.441358024691358
886;510;0.8549382716049383
886;906;0.5895061728395061
886;712;0.8734567901234568
886;761;0.49382716049382713
886;753;0.6265432098765431
886;963;0.5493827160493827
886;425;0.42592592592592593
885;250;0.5679012345679013
885;439;0.8209876543209876
885;336;0.8425925925925926
885;837;0.9135802469135803
885;447;0.845679012345679
885;569;0.35185185185185186
885;759;0.46604938271604945
885;752;0.4228395061728396
885;539;0.5462962962962963
885;619;0.4506172839506173
885;535;0.6759259259259259
884;525;0.4598765432098766
884;806;0.5401234567901235
884;946;0.4506172839506174
884;638;0.5277777777777778
884;789;0.5308641975308641
884;187;0.5987654320987654
884;820;0.47530864197530875
884;508;0.49691358024691346
884;888;0.4444444444444444
884;781;0.2962962962962963
884;281;0.558641975308642
884;636;0.5246913580246914
884;529;0.5617283950617284
884;664;0.8765432098765432
884;650;0.5462962962962963
884;9;0.5092592592592593
884;446;0.5277777777777778
883;906;0.7654320987654321
883;141;0.5771604938271605
883;31;0.5432098765432098
883;930;0.4691358024691358
883;633;0.3734567901234568
883;290;0.5246913580246915
883;887;0.44753086419753096
883;908;0.5617283950617284
883;649;0.4537037037037037
883;867;0.5679012345679013
883;264;0.4444444444444444
883;463;0.8765432098765432
883;637;0.37962962962962954
883;875;0.5246913580246915
883;392;0.462962962962963
883;891;0.49691358024691357
883;316;0.5617283950617284
883;907;0.5925925925925926
883;832;0.46604938271604945
883;976;0.5617283950617284
883;257;0.3950617283950618
883;683;0.39814814814814814
883;783;0.75
883;399;0.5246913580246915
882;757;0.632716049382716
882;382;0.8765432098765432
882;254;0.3734567901234569
882;412;0.5679012345679013
882;2;0.595679012345679
882;673;0.3858024691358025
